Bild1 	 Gen1 	 Stage 	 Bild2 	 Gen2 	 Wert
insitu10175.png	"CG10508"	5880	insitu41249.png	"CG12203"	0.7141935102970227
insitu10175.png	"CG10508"	5880	insitu41268.png	"l(3)neo18"	0.7835671251801102
insitu10175.png	"CG10508"	5880	insitu41292.png	"CG8066"	0.35388926985705355
insitu10175.png	"CG10508"	5880	insitu41293.png	"CG8066"	0.22791585020369193
insitu10175.png	"CG10508"	5880	insitu41327.png	"CG3244"	0.2104869036568942
insitu10175.png	"CG10508"	5880	insitu41338.png	"CG11686"	-0.052583461916839616
insitu10175.png	"CG10508"	5880	insitu41347.png	"CG7630"	0.7930143233074425
insitu10175.png	"CG10508"	5880	insitu41354.png	"CG1148"	0.4453193874177769
insitu10175.png	"CG10508"	5880	insitu41367.png	"desat1"	0.7702112310791626
insitu10175.png	"CG10508"	5880	insitu41368.png	"desat1"	0.7414575939685445
insitu10175.png	"CG10508"	5880	insitu41369.png	"desat1"	0.6223805010756374
insitu10175.png	"CG10508"	5880	insitu41392.png	"CG11158"	0.0895664244977578
insitu10175.png	"CG10508"	5880	insitu41402.png	"CG1298"	0.7598312065001559
insitu10175.png	"CG10508"	5880	insitu41411.png	"CG1298"	0.7470636040815378
insitu10175.png	"CG10508"	5880	insitu41416.png	"CG3683"	0.7555113256598484
insitu10175.png	"CG10508"	5880	insitu41422.png	"CG2108"	0.8006043947142606
insitu10175.png	"CG10508"	5880	insitu41423.png	"CG2108"	0.773342195684959
insitu10175.png	"CG10508"	5880	insitu41424.png	"CG2108"	0.6981997785765174
insitu10175.png	"CG10508"	5880	insitu41442.png	"CG2065"	0.3314635987558848
insitu10175.png	"CG10508"	5880	insitu41463.png	"CG4297"	0.21046961404033215
insitu10175.png	"CG10508"	5880	insitu41477.png	"CG2808"	0.30807435554200563
insitu10175.png	"CG10508"	5880	insitu41485.png	"CG13248"	0.09044712713486491
insitu10175.png	"CG10508"	5880	insitu41522.png	"CG8663"	0.2397830847487638
insitu10175.png	"CG10508"	5880	insitu41533.png	"CG7714"	0.26895837932920474
insitu10175.png	"CG10508"	5880	insitu41543.png	"CG3424"	0.6359829980121915
insitu10175.png	"CG10508"	5880	insitu41544.png	"CG3424"	0.8550112364087897
insitu10175.png	"CG10508"	5880	insitu41616.png	"sls"	0.515598804153192
insitu10175.png	"CG10508"	5880	insitu41625.png	"CG31775"	0.5835229446618648
insitu10175.png	"CG10508"	5880	insitu41641.png	"CG6972"	0.5060003717252245
insitu10175.png	"CG10508"	5880	insitu41653.png	"copia{}997"	0.3971150908984452
insitu10175.png	"CG10508"	5880	insitu41705.png	"Caki"	0.7871430780211156
insitu10175.png	"CG10508"	5880	insitu41714.png	"Pgk"	0.8508902488495129
insitu10175.png	"CG10508"	5880	insitu41724.png	"awd"	0.7013897776437564
insitu10175.png	"CG10508"	5880	insitu41763.png	"EG:BACN32G11.4"	0.39069277041015177
insitu10175.png	"CG10508"	5880	insitu41810.png	"CG11275"	0.42618580128793504
insitu10175.png	"CG10508"	5880	insitu41832.png	"CG10253"	0.23374039892973414
insitu10175.png	"CG10508"	5880	insitu41848.png	"CG32687"	0.43904601054863424
insitu10175.png	"CG10508"	5880	insitu41857.png	"Fer1"	0.35098481475518195
insitu10175.png	"CG10508"	5880	insitu41919.png	"CG17321"	0.4125041107855199
insitu10175.png	"CG10508"	5880	insitu41940.png	"CG33080"	0.5555619579789571
insitu10175.png	"CG10508"	5880	insitu41956.png	"CG14414"	0.6684383056141239
insitu10175.png	"CG10508"	5880	insitu41957.png	"CG14414"	0.7468395394022891
insitu10175.png	"CG10508"	5880	insitu41965.png	"CG31321"	0.3522281762373952
insitu10175.png	"CG10508"	5880	insitu41973.png	"CG11438"	0.3020815305850133
insitu10175.png	"CG10508"	5880	insitu41984.png	"CG3999"	0.3730285336607609
insitu10175.png	"CG10508"	5880	insitu42016.png	"CG31676"	0.38806743737603877
insitu10175.png	"CG10508"	5880	insitu42042.png	"CG11267"	0.7495730516674721
insitu10175.png	"CG10508"	5880	insitu42059.png	"CG5493"	0.2551276190667779
insitu10175.png	"CG10508"	5880	insitu42094.png	"CG30283"	0.3990361092504836
insitu10175.png	"CG10508"	5880	insitu42132.png	"CG16712"	0.36171602644916545
insitu10175.png	"CG10508"	5880	insitu42171.png	"CG5532"	0.4088558174019101
insitu10175.png	"CG10508"	5880	insitu42172.png	"CG5532"	0.4834638757593383
insitu10175.png	"CG10508"	5880	insitu42173.png	"CG5532"	0.5068644848667265
insitu10175.png	"CG10508"	5880	insitu42204.png	"Dbi"	0.4632835865705488
insitu10175.png	"CG10508"	5880	insitu42216.png	"CG4017"	0.3658335575482477
insitu10175.png	"CG10508"	5880	insitu42239.png	"CG31632"	0.3484609639883613
insitu10175.png	"CG10508"	5880	insitu42295.png	"Pvf2"	0.3622385198561457
insitu10175.png	"CG10508"	5880	insitu42301.png	"CG17370"	0.7941936805016782
insitu10175.png	"CG10508"	5880	insitu42302.png	"CG17370"	0.6877337467914688
insitu10175.png	"CG10508"	5880	insitu42314.png	"CG6131"	0.4762077359484734
insitu10175.png	"CG10508"	5880	insitu42331.png	"CG11123"	0.7776651296944913
insitu10175.png	"CG10508"	5880	insitu42338.png	"CG7433"	0.5728764903848599
insitu10175.png	"CG10508"	5880	insitu42339.png	"CG7433"	0.83230175073384
insitu10175.png	"CG10508"	5880	insitu42404.png	"CG3597"	0.43623893669090874
insitu10175.png	"CG10508"	5880	insitu42432.png	"CG9297"	0.3959034019500954
insitu10175.png	"CG10508"	5880	insitu42439.png	"CG31973"	0.31708303514670305
insitu10175.png	"CG10508"	5880	insitu42452.png	"CG9238"	0.7387604170853849
insitu10175.png	"CG10508"	5880	insitu42529.png	"mRpL9"	0.7785140770276497
insitu10175.png	"CG10508"	5880	insitu42540.png	"roo{}311"	0.261315060597128
insitu10175.png	"CG10508"	5880	insitu42541.png	"roo{}311"	0.5161967127391719
insitu10175.png	"CG10508"	5880	insitu42571.png	"CG13313"	-0.0724403623360701
insitu10175.png	"CG10508"	5880	insitu42582.png	"BG:DS04929.1"	0.23733148756803135
insitu10175.png	"CG10508"	5880	insitu42602.png	"CG17065"	0.7091927637175397
insitu10175.png	"CG10508"	5880	insitu42615.png	"CG6910"	0.26308431195317694
insitu10175.png	"CG10508"	5880	insitu42644.png	"Fsh"	-0.0673900873517138
insitu10175.png	"CG10508"	5880	insitu42658.png	"CG15304"	0.7526694226731074
insitu10175.png	"CG10508"	5880	insitu42671.png	"BM-40-SPARC"	0.36388661237849007
insitu10175.png	"CG10508"	5880	insitu42685.png	"CG10638"	0.7807305516913321
insitu10175.png	"CG10508"	5880	insitu42694.png	"CG5773"	0.13612927782846113
insitu10175.png	"CG10508"	5880	insitu42709.png	"rdgC"	0.22337659936989293
insitu10175.png	"CG10508"	5880	insitu42716.png	"CG6179"	0.7399111794207833
insitu10175.png	"CG10508"	5880	insitu42728.png	"GstD1"	0.8873675477180929
insitu10175.png	"CG10508"	5880	insitu42729.png	"GstD1"	0.7281906853342377
insitu10175.png	"CG10508"	5880	insitu42756.png	"CG2254"	0.06007782320413441
insitu10175.png	"CG10508"	5880	insitu42775.png	"CG17121"	0.07931936536042693
insitu10175.png	"CG10508"	5880	insitu42796.png	"Amy-d"	0.10165453291857061
insitu10175.png	"CG10508"	5880	insitu42847.png	"Ance-4"	0.4291895581492573
insitu10175.png	"CG10508"	5880	insitu42856.png	"Cap-G"	0.7416968461542449
insitu10175.png	"CG10508"	5880	insitu42884.png	"CG14482"	0.7922150672130891
insitu10175.png	"CG10508"	5880	insitu42894.png	"CG7322"	0.6999240918943703
insitu10175.png	"CG10508"	5880	insitu42895.png	"CG7322"	0.5714062867605535
insitu10175.png	"CG10508"	5880	insitu42905.png	"Pepck"	-0.05682451752551108
insitu10175.png	"CG10508"	5880	insitu42965.png	"CG32094"	-0.10961290855967223
insitu10175.png	"CG10508"	5880	insitu42997.png	"ImpE2"	0.25871150793745123
insitu10175.png	"CG10508"	5880	insitu43082.png	"mfas"	0.14060973184438869
insitu10175.png	"CG10508"	5880	insitu43164.png	"CG4660"	0.5213110903573804
insitu10175.png	"CG10508"	5880	insitu43189.png	"CG1308"	0.6674890425552207
insitu10175.png	"CG10508"	5880	insitu43190.png	"CG1308"	0.7248517750901508
insitu10175.png	"CG10508"	5880	insitu43194.png	"CG1308"	0.7564860974426244
insitu10175.png	"CG10508"	5880	insitu43195.png	"CG1308"	0.77161292304234
insitu10175.png	"CG10508"	5880	insitu43196.png	"CG1308"	0.6585724165554522
insitu10175.png	"CG10508"	5880	insitu43197.png	"CG1308"	0.5832575423454963
insitu10175.png	"CG10508"	5880	insitu43230.png	"ATPsyn-d"	0.7800837180996812
insitu10175.png	"CG10508"	5880	insitu43238.png	"CG3176"	0.7596932037370796
insitu10175.png	"CG10508"	5880	insitu43276.png	"CG1444"	0.8204564085551075
insitu10175.png	"CG10508"	5880	insitu43291.png	"Est-6"	0.22050638208260673
insitu10175.png	"CG10508"	5880	insitu43310.png	"Mgstl"	0.7073379614970902
insitu10175.png	"CG10508"	5880	insitu43319.png	"kraken"	0.7669748588891596
insitu10175.png	"CG10508"	5880	insitu43344.png	"CG9657"	0.030867810287405758
insitu10175.png	"CG10508"	5880	insitu43381.png	"fok"	0.7777258429870758
insitu10175.png	"CG10508"	5880	insitu43402.png	"Stalker4{}1446"	0.049814768045262754
insitu10175.png	"CG10508"	5880	insitu43445.png	"EG:114D9.2"	0.7889216143773268
insitu10175.png	"CG10508"	5880	insitu43476.png	"CG4115"	-0.09885006816205419
insitu10175.png	"CG10508"	5880	insitu43494.png	"CG9326"	0.7929465003541123
insitu10175.png	"CG10508"	5880	insitu43518.png	"Sec61beta"	0.9153301828659863
insitu10175.png	"CG10508"	5880	insitu43551.png	"EG:125H10.1"	0.40424731683658194
insitu10175.png	"CG10508"	5880	insitu43584.png	"CG14419"	0.6494113263839179
insitu10175.png	"CG10508"	5880	insitu43597.png	"CG11147"	0.2290693623233252
insitu10175.png	"CG10508"	5880	insitu43609.png	"CG5896"	0.5796842863080924
insitu10175.png	"CG10508"	5880	insitu43663.png	"CG9296"	0.7562949704211752
insitu10175.png	"CG10508"	5880	insitu43664.png	"CG9296"	0.7575879790700764
insitu10175.png	"CG10508"	5880	insitu43671.png	"sn"	0.7797893534901081
insitu10175.png	"CG10508"	5880	insitu43703.png	"BG:DS00810.3"	0.2260559016550933
insitu10175.png	"CG10508"	5880	insitu43718.png	"P5cr"	0.8112923534249866
insitu10175.png	"CG10508"	5880	insitu43740.png	"CG3246"	0.6640334139986449
insitu10175.png	"CG10508"	5880	insitu43752.png	"CG32423"	0.8241111074108377
insitu10175.png	"CG10508"	5880	insitu43782.png	"sls"	0.17130757262282822
insitu10175.png	"CG10508"	5880	insitu43796.png	"CG14868"	0.455409259551878
insitu10175.png	"CG10508"	5880	insitu43808.png	"mRpS34"	0.7980776269324269
insitu10175.png	"CG10508"	5880	insitu43809.png	"mRpS34"	0.8598877942472883
insitu10175.png	"CG10508"	5880	insitu43851.png	"Yp1"	0.5594017523206193
insitu10175.png	"CG10508"	5880	insitu43865.png	"comm"	0.2501726239980824
insitu10175.png	"CG10508"	5880	insitu43911.png	"Srp19"	0.5999111690525074
insitu10175.png	"CG10508"	5880	insitu43922.png	"NHP2"	0.7317225762234454
insitu10175.png	"CG10508"	5880	insitu43936.png	"st"	0.33978097746291464
insitu10175.png	"CG10508"	5880	insitu43953.png	"CG4908"	0.7587866972159587
insitu10175.png	"CG10508"	5880	insitu43988.png	"spi"	0.7750954222085238
insitu10175.png	"CG10508"	5880	insitu43999.png	"CG13203"	0.3772124116238635
insitu10175.png	"CG10508"	5880	insitu44010.png	"CG33129"	0.7444269990986602
insitu10175.png	"CG10508"	5880	insitu44027.png	"CG14838"	0.2532736400041051
insitu10175.png	"CG10508"	5880	insitu44043.png	"CG17736"	0.1034415265382551
insitu10175.png	"CG10508"	5880	insitu44052.png	"CG16984"	0.2079428885891986
insitu10175.png	"CG10508"	5880	insitu44074.png	"CG4169"	0.8004487493595174
insitu10175.png	"CG10508"	5880	insitu44084.png	"CG30418"	0.3710107157818066
insitu10175.png	"CG10508"	5880	insitu44100.png	"D"	0.31649352426782756
insitu10175.png	"CG10508"	5880	insitu44101.png	"D"	0.0910126720215801
insitu10175.png	"CG10508"	5880	insitu44109.png	"D"	0.40441825739224485
insitu10175.png	"CG10508"	5880	insitu44151.png	"CG30115"	0.46020887950469075
insitu10175.png	"CG10508"	5880	insitu44152.png	"CG30115"	0.10269159035238465
insitu10175.png	"CG10508"	5880	insitu44190.png	"CG4552"	0.8357686790933864
insitu10175.png	"CG10508"	5880	insitu44191.png	"CG4552"	0.8638806670435364
insitu10175.png	"CG10508"	5880	insitu44206.png	"decay"	0.14552940612948773
insitu10175.png	"CG10508"	5880	insitu44217.png	"KrT95D"	0.7826290898825439
insitu10175.png	"CG10508"	5880	insitu44262.png	"ps"	0.3796920015337754
insitu10175.png	"CG10508"	5880	insitu44280.png	"ps"	0.17720347652198065
insitu10175.png	"CG10508"	5880	insitu44287.png	"CG10064"	0.42042391300638093
insitu10175.png	"CG10508"	5880	insitu44302.png	"CG7841"	0.7696476525216065
insitu10175.png	"CG10508"	5880	insitu44320.png	"CG31088"	0.8826595768357756
insitu10175.png	"CG10508"	5880	insitu44337.png	"CG13004"	0.7479421896867399
insitu10175.png	"CG10508"	5880	insitu44338.png	"CG13004"	0.735812349617612
insitu10175.png	"CG10508"	5880	insitu44339.png	"CG13004"	0.7447059195572924
insitu10175.png	"CG10508"	5880	insitu44340.png	"CG13004"	0.7450609205795022
insitu10175.png	"CG10508"	5880	insitu44354.png	"CG14314"	0.38629528854316886
insitu10175.png	"CG10508"	5880	insitu44376.png	"CG31264"	0.20512653598468736
insitu10175.png	"CG10508"	5880	insitu44397.png	"CG13949"	0.2867549004441828
insitu10175.png	"CG10508"	5880	insitu44398.png	"CG13949"	0.23664668622301757
insitu10175.png	"CG10508"	5880	insitu44408.png	"CG1092"	-0.04721974730058113
insitu10175.png	"CG10508"	5880	insitu44423.png	"Eb1"	0.6860804375585375
insitu10175.png	"CG10508"	5880	insitu44458.png	"CG14968"	0.2653193396642843
insitu10175.png	"CG10508"	5880	insitu44475.png	"mys"	0.5048991050667667
insitu10175.png	"CG10508"	5880	insitu44490.png	"SAK"	0.8230796424428368
insitu10175.png	"CG10508"	5880	insitu44510.png	"RpL3"	0.7568662259729115
insitu10175.png	"CG10508"	5880	insitu44540.png	"Grip75"	0.7348216476517665
insitu10175.png	"CG10508"	5880	insitu44541.png	"Grip75"	0.6625477113783701
insitu10175.png	"CG10508"	5880	insitu44542.png	"Grip75"	0.7802635055026897
insitu10175.png	"CG10508"	5880	insitu44575.png	"CG1157"	0.07058390653772086
insitu10175.png	"CG10508"	5880	insitu44592.png	"CG16885"	0.24629335424619966
insitu10175.png	"CG10508"	5880	insitu44614.png	"Arp87C"	0.7816547681132943
insitu10175.png	"CG10508"	5880	insitu44626.png	"EG:140G11.5"	0.8409243121460713
insitu10175.png	"CG10508"	5880	insitu44637.png	"CG8736"	0.5191684558896643
insitu10175.png	"CG10508"	5880	insitu44661.png	"BG:DS00004.11"	0.6611691835680775
insitu10175.png	"CG10508"	5880	insitu44662.png	"CG6463"	0.7802430747217086
insitu10175.png	"CG10508"	5880	insitu44673.png	"CG9691"	0.6817479814472388
insitu10175.png	"CG10508"	5880	insitu44682.png	"CG15529"	0.16617314825094506
insitu10175.png	"CG10508"	5880	insitu44698.png	"CG31284"	0.4114560839058376
insitu10175.png	"CG10508"	5880	insitu44709.png	"mRpL14"	0.7973382700172678
insitu10175.png	"CG10508"	5880	insitu44725.png	"CG4629"	0.14081402569122026
insitu10175.png	"CG10508"	5880	insitu44744.png	"scf"	0.7602353159482999
insitu10175.png	"CG10508"	5880	insitu44832.png	"ine"	0.7122215300850837
insitu10175.png	"CG10508"	5880	insitu44834.png	"Slbp"	0.7969426997680527
insitu10175.png	"CG10508"	5880	insitu44854.png	"CG11015"	0.7336929036351597
insitu10175.png	"CG10508"	5880	insitu44876.png	"CG2781"	0.4307531050390741
insitu10175.png	"CG10508"	5880	insitu44879.png	"inaD"	0.2135006417454037
insitu10175.png	"CG10508"	5880	insitu44889.png	"CG8058"	0.8203530016341648
insitu10175.png	"CG10508"	5880	insitu44903.png	"CG32306"	0.8010303720554071
insitu10175.png	"CG10508"	5880	insitu44931.png	"CG9606"	0.8341638955205714
insitu10175.png	"CG10508"	5880	insitu44945.png	"CG13960"	0.36219828492224637
insitu10175.png	"CG10508"	5880	insitu44984.png	"Mov34"	0.7221110767757919
insitu10175.png	"CG10508"	5880	insitu44999.png	"garz"	0.7048469418498747
insitu10175.png	"CG10508"	5880	insitu45033.png	"CG17390"	0.15200078164356437
insitu10175.png	"CG10508"	5880	insitu45057.png	"CG30271"	0.42408794754108714
insitu10175.png	"CG10508"	5880	insitu45071.png	"CG5265"	0.6554322717126708
insitu10175.png	"CG10508"	5880	insitu45090.png	"CG10728"	0.7482509406853067
insitu10175.png	"CG10508"	5880	insitu45098.png	"CG15086"	-0.04663128096741898
insitu10175.png	"CG10508"	5880	insitu45107.png	"CG12592"	0.7503058207141904
insitu10175.png	"CG10508"	5880	insitu45130.png	"CG17110"	0.38807566009341743
insitu10175.png	"CG10508"	5880	insitu45143.png	"SP555"	0.3300524813712612
insitu10175.png	"CG10508"	5880	insitu45153.png	"Dgk"	0.19233009775396673
insitu10175.png	"CG10508"	5880	insitu45174.png	"CG4213"	0.06535071603275777
insitu10175.png	"CG10508"	5880	insitu45199.png	"Pka-C3"	0.08886271435597884
insitu10175.png	"CG10508"	5880	insitu45254.png	"CG31873"	0.6325667004490386
insitu10175.png	"CG10508"	5880	insitu45303.png	"RhoGAP92B"	0.5367651887053657
insitu10175.png	"CG10508"	5880	insitu45307.png	"RhoGAP92B"	0.7662730403415796
insitu10175.png	"CG10508"	5880	insitu45308.png	"RhoGAP92B"	0.617204889421641
insitu10175.png	"CG10508"	5880	insitu45309.png	"RhoGAP92B"	0.504005336149066
insitu10175.png	"CG10508"	5880	insitu45310.png	"RhoGAP92B"	0.5021511440532523
insitu10175.png	"CG10508"	5880	insitu45311.png	"RhoGAP92B"	0.47102649182353085
insitu10175.png	"CG10508"	5880	insitu45318.png	"Cyp314a1"	0.23950762903470446
insitu10175.png	"CG10508"	5880	insitu45359.png	"CG8811"	0.7858795586831201
insitu10175.png	"CG10508"	5880	insitu45361.png	"CG8811"	0.7140203551552149
insitu10175.png	"CG10508"	5880	insitu45362.png	"CG8811"	0.7197260318232344
insitu10175.png	"CG10508"	5880	insitu45387.png	"CG5048"	0.18251353505258908
insitu10175.png	"CG10508"	5880	insitu45399.png	"CG9306"	0.813522157946296
insitu10175.png	"CG10508"	5880	insitu45410.png	"CG18675"	0.19516141378009264
insitu10175.png	"CG10508"	5880	insitu45420.png	"CG3861"	0.7061486284312051
insitu10175.png	"CG10508"	5880	insitu45443.png	"CG11670"	0.15135306231982457
insitu10175.png	"CG10508"	5880	insitu45461.png	"CG9568"	0.2792357356375889
insitu10175.png	"CG10508"	5880	insitu45485.png	"CG2157"	0.47013987610887426
insitu10175.png	"CG10508"	5880	insitu45501.png	"CG30394"	0.517515974801048
insitu10175.png	"CG10508"	5880	insitu45511.png	"CG6704"	0.5075525522933901
insitu10175.png	"CG10508"	5880	insitu45532.png	"l(3)10418"	0.19481989309714096
insitu10175.png	"CG10508"	5880	insitu45533.png	"l(3)10418"	0.39007821854651725
insitu10175.png	"CG10508"	5880	insitu45580.png	"Tsp42Ec"	0.33060828421227806
insitu10175.png	"CG10508"	5880	insitu45590.png	"CG9989"	0.24083791662594128
insitu10175.png	"CG10508"	5880	insitu45611.png	"CG31781"	0.5233012381741412
insitu10175.png	"CG10508"	5880	insitu45632.png	"Ets21C"	0.7243595289484498
insitu10175.png	"CG10508"	5880	insitu45670.png	"Cht3"	0.5814200027279685
insitu10175.png	"CG10508"	5880	insitu45679.png	"Pten"	0.8212815600726178
insitu10175.png	"CG10508"	5880	insitu45680.png	"Pten"	0.7806526395050477
insitu10175.png	"CG10508"	5880	insitu45736.png	"Rrp1"	0.8165118551569398
insitu10175.png	"CG10508"	5880	insitu45770.png	"pyd"	0.7907217865331779
insitu10175.png	"CG10508"	5880	insitu45805.png	"CG32130"	0.5267311461491188
insitu10175.png	"CG10508"	5880	insitu45815.png	"CG9596"	0.8333934539919617
insitu10175.png	"CG10508"	5880	insitu45857.png	"MESR4"	0.8690076157273486
insitu10175.png	"CG10508"	5880	insitu45880.png	"CG8791"	-0.09139847717673963
insitu10175.png	"CG10508"	5880	insitu45919.png	"CG4692"	0.8303094192073258
insitu10175.png	"CG10508"	5880	insitu45930.png	"CG4951"	0.7554763593683649
insitu10175.png	"CG10508"	5880	insitu45970.png	"rux"	0.7991356986423901
insitu10175.png	"CG10508"	5880	insitu46001.png	"CG1942"	0.4766675752991372
insitu10175.png	"CG10508"	5880	insitu46020.png	"CG8960"	0.5932317461960035
insitu10175.png	"CG10508"	5880	insitu46034.png	"CG6028"	0.7190841136625884
insitu10175.png	"CG10508"	5880	insitu46048.png	"CG11455"	0.6804726399786357
insitu10175.png	"CG10508"	5880	insitu46059.png	"CG7655"	0.7114981320116927
insitu10175.png	"CG10508"	5880	insitu46090.png	"Jafrac2"	0.7722298929818405
insitu10175.png	"CG10508"	5880	insitu46100.png	"CG4764"	0.6469599694781079
insitu10175.png	"CG10508"	5880	insitu46113.png	"CG32278"	0.8327233817038041
insitu10175.png	"CG10508"	5880	insitu46128.png	"CG7675"	0.15427765546305128
insitu10175.png	"CG10508"	5880	insitu46158.png	"CG10965"	0.8089000718042364
insitu10175.png	"CG10508"	5880	insitu46175.png	"CG15084"	0.6879611121097131
insitu10175.png	"CG10508"	5880	insitu46186.png	"CG17765"	0.7960665728664805
insitu10175.png	"CG10508"	5880	insitu46199.png	"CG1773"	0.20137653782376574
insitu10175.png	"CG10508"	5880	insitu46209.png	"Aut1"	0.8880535104903813
insitu10175.png	"CG10508"	5880	insitu46221.png	"fau"	0.5909651203004911
insitu10175.png	"CG10508"	5880	insitu46230.png	"CG11738"	0.7813073452940517
insitu10175.png	"CG10508"	5880	insitu46243.png	"CG6617"	0.8180340239433351
insitu10175.png	"CG10508"	5880	insitu46244.png	"CG6617"	0.8284365059195625
insitu10175.png	"CG10508"	5880	insitu46263.png	"CG12079"	0.7704814650027202
insitu10175.png	"CG10508"	5880	insitu46277.png	"AnnX"	0.8079362646294603
insitu10175.png	"CG10508"	5880	insitu46302.png	"AnnX"	0.7971001277034423
insitu10175.png	"CG10508"	5880	insitu46309.png	"CG11836"	0.7434500852863957
insitu10175.png	"CG10508"	5880	insitu46310.png	"CG11836"	0.7289160141774687
insitu10175.png	"CG10508"	5880	insitu46323.png	"CG8525"	0.7695097351519705
insitu10175.png	"CG10508"	5880	insitu46338.png	"CG10591"	0.6219626375258915
insitu10175.png	"CG10508"	5880	insitu46365.png	"CG4365"	0.7642023541613024
insitu10175.png	"CG10508"	5880	insitu46366.png	"CG4365"	0.7828732302451064
insitu10175.png	"CG10508"	5880	insitu46377.png	"CG6673"	0.7308114010953042
insitu10175.png	"CG10508"	5880	insitu46392.png	"CG8237"	0.6869591697432647
insitu10175.png	"CG10508"	5880	insitu46414.png	"CG8386"	0.7547545455789201
insitu10175.png	"CG10508"	5880	insitu46415.png	"CG8386"	0.6962448868128767
insitu10175.png	"CG10508"	5880	insitu46426.png	"CG7891"	0.7224311966903314
insitu10175.png	"CG10508"	5880	insitu46441.png	"CG8461"	0.7629406243529022
insitu10175.png	"CG10508"	5880	insitu46458.png	"CG6459"	0.8119193264260374
insitu10175.png	"CG10508"	5880	insitu46479.png	"CG4968"	0.8906025418840748
insitu10175.png	"CG10508"	5880	insitu46490.png	"CG14222"	0.7788296038202107
insitu10175.png	"CG10508"	5880	insitu46491.png	"CG14222"	0.7962342441879838
insitu10175.png	"CG10508"	5880	insitu46492.png	"CG14222"	0.7995305945920474
insitu10175.png	"CG10508"	5880	insitu46505.png	"EG:22E5.6"	0.4727047203350387
insitu10175.png	"CG10508"	5880	insitu46506.png	"EG:22E5.6"	0.5177770550822157
insitu10175.png	"CG10508"	5880	insitu46569.png	"CG8149"	0.755165366353043
insitu10175.png	"CG10508"	5880	insitu46584.png	"CG9172"	0.7542848216581186
insitu10175.png	"CG10508"	5880	insitu46596.png	"CG12909"	0.8092670224197592
insitu10175.png	"CG10508"	5880	insitu46597.png	"CG12909"	0.7435729611438272
insitu10175.png	"CG10508"	5880	insitu46613.png	"ProsMA5"	0.7691428950511351
insitu10175.png	"CG10508"	5880	insitu46634.png	"Aos1"	0.8053151124949692
insitu10175.png	"CG10508"	5880	insitu46656.png	"mRpL19"	0.8150467041174532
insitu10175.png	"CG10508"	5880	insitu46666.png	"CG7654"	0.7732893859830873
insitu10175.png	"CG10508"	5880	insitu46679.png	"CG8142"	0.826952639806036
insitu10175.png	"CG10508"	5880	insitu46694.png	"cyp33"	0.8239277361309577
insitu10175.png	"CG10508"	5880	insitu46726.png	"Gyk"	0.6420529399526269
insitu10175.png	"CG10508"	5880	insitu46737.png	"Adam"	0.8347167594751789
insitu10175.png	"CG10508"	5880	insitu46763.png	"PpD3"	0.6925545941332996
insitu10175.png	"CG10508"	5880	insitu46776.png	"Gfat2"	0.7439348404469283
insitu10175.png	"CG10508"	5880	insitu46794.png	"Zn72D"	0.8472586702930219
insitu10175.png	"CG10508"	5880	insitu46812.png	"CG6251"	0.7911479645331622
insitu10175.png	"CG10508"	5880	insitu46844.png	"CG12214"	0.8037118872721601
insitu10175.png	"CG10508"	5880	insitu46878.png	"E2f2"	0.8462860174964443
insitu10175.png	"CG10508"	5880	insitu46889.png	"CG12113"	0.730127078300321
insitu10175.png	"CG10508"	5880	insitu46958.png	"CG8231"	0.8136083390018832
insitu10175.png	"CG10508"	5880	insitu46966.png	"CG3371"	0.8159926433766225
insitu10175.png	"CG10508"	5880	insitu46979.png	"Orc2"	0.7704457493454359
insitu10175.png	"CG10508"	5880	insitu46995.png	"alpha-Est7"	0.33014216242977457
insitu10175.png	"CG10508"	5880	insitu47021.png	"v"	0.24994788299458995
insitu10175.png	"CG10508"	5880	insitu47030.png	"CG11910"	0.17039193033487113
insitu10175.png	"CG10508"	5880	insitu47039.png	"CG6803"	0.2559216853578181
insitu10175.png	"CG10508"	5880	insitu47046.png	"CG2493"	0.924283997710679
insitu10175.png	"CG10508"	5880	insitu47099.png	"CG3499"	0.8267679907606461
insitu10175.png	"CG10508"	5880	insitu47108.png	"CG7188"	0.7571084668514936
insitu10175.png	"CG10508"	5880	insitu47114.png	"kisir"	0.7797396082399937
insitu10175.png	"CG10508"	5880	insitu47122.png	"Alp23B"	0.3000646571958162
insitu10175.png	"CG10508"	5880	insitu47146.png	"Spn5"	0.8235149267604001
insitu10175.png	"CG10508"	5880	insitu47160.png	"CG9779"	0.888783166500599
insitu10175.png	"CG10508"	5880	insitu47169.png	"CG11395"	0.14266252023190645
insitu10175.png	"CG10508"	5880	insitu47210.png	"BG:DS00797.2"	0.35379246012035276
insitu10175.png	"CG10508"	5880	insitu47222.png	"Tsp42El"	0.2037506542174084
insitu10175.png	"CG10508"	5880	insitu47234.png	"CG3731"	0.8416969902491825
insitu10175.png	"CG10508"	5880	insitu47266.png	"CG17292"	0.8428290107022364
insitu10175.png	"CG10508"	5880	insitu47276.png	"CG10082"	0.8020576083342734
insitu10175.png	"CG10508"	5880	insitu47311.png	"p130CAS"	0.41476815559484426
insitu10175.png	"CG10508"	5880	insitu47368.png	"jbug"	0.17501020134216747
insitu10175.png	"CG10508"	5880	insitu47412.png	"wrapper"	0.28674211781580844
